_id,resultId,raceId,driverId,constructorId,number,grid,position,positionText,positionOrder,points,laps,time,milliseconds,fastestLap,rank,fastestLapTime,fastestLapSpeed,statusId,year
6525f3fe35c39ef20d610539,3287,174,56,19,7,7,6,6,6,1,56,+1:12.568,5826803,\N,\N,\N,\N,1,2000
6525f3fe35c39ef20d61053a,3288,174,25,22,12,5,7,7,7,0,56,+1:29.314,5843549,\N,\N,\N,\N,1,2000
6525f3fe35c39ef20d61053b,3289,174,63,15,17,17,8,8,8,0,55,\N,\N,\N,\N,\N,\N,11,2000
6525f3fe35c39ef20d61053c,3290,174,21,22,11,13,9,9,9,0,55,\N,\N,\N,\N,\N,\N,11,2000
6525f3fe35c39ef20d61053d,3291,174,50,21,19,15,10,10,10,0,55,\N,\N,\N,\N,\N,\N,11,2000
6525f3fe35c39ef20d61053e,3292,174,55,20,14,18,11,11,11,0,55,\N,\N,\N,\N,\N,\N,11,2000
6525f3fe35c39ef20d61053f,3293,174,15,17,6,9,12,12,12,0,55,\N,\N,\N,\N,\N,\N,11,2000
6525f3fe35c39ef20d610540,3294,174,60,18,21,22,13,13,13,0,50,\N,\N,\N,\N,\N,\N,5,2000
6525f3fe35c39ef20d610541,3295,174,65,19,8,12,\N,R,14,0,48,\N,\N,\N,\N,\N,\N,22,2000
6525f3fe35c39ef20d610542,3296,174,41,16,23,11,\N,R,15,0,46,\N,\N,\N,\N,\N,\N,5,2000
6525f3fe35c39ef20d610543,3297,174,23,3,9,8,\N,R,16,0,43,\N,\N,\N,\N,\N,\N,5,2000
6525f3fe35c39ef20d610544,3298,174,48,18,20,21,\N,R,17,0,36,\N,\N,\N,\N,\N,\N,36,2000
6525f3fe35c39ef20d610545,3299,174,18,3,10,16,\N,R,18,0,18,\N,\N,\N,\N,\N,\N,5,2000
6525f3fe35c39ef20d610546,3300,174,49,17,5,10,\N,R,19,0,7,\N,\N,\N,\N,\N,\N,10,2000
6525f3fe35c39ef20d610547,3301,174,37,21,18,14,\N,R,20,0,0,\N,\N,\N,\N,\N,\N,4,2000
6525f3fe35c39ef20d610548,3302,174,2,20,15,19,\N,R,21,0,0,\N,\N,\N,\N,\N,\N,4,2000
6525f3fe35c39ef20d610549,3303,174,64,15,16,20,\N,R,22,0,0,\N,\N,\N,\N,\N,\N,4,2000
6525f3fe35c39ef20d61054a,3304,175,56,6,4,6,1,1,1,10,57,1:35:01.659,5701659,\N,\N,\N,\N,1,1999
6525f3fe35c39ef20d61054b,3305,175,49,17,8,5,2,2,2,6,57,+1.027,5702686,\N,\N,\N,\N,1,1999
6525f3fe35c39ef20d61054c,3306,175,23,3,6,8,3,3,3,4,57,+7.012,5708671,\N,\N,\N,\N,1,1999
6525f3fe35c39ef20d61054d,3307,175,21,22,9,7,4,4,4,3,57,+33.418,5735077,\N,\N,\N,\N,1,1999
6525f3fe35c39ef20d61054e,3308,175,22,24,16,4,5,5,5,2,57,+54.698,5756357,\N,\N,\N,\N,1,1999
6525f3fe35c39ef20d61054f,3309,175,37,21,14,18,6,6,6,1,57,+1:24.317,5785976,\N,\N,\N,\N,1,1999
6525f3fe35c39ef20d610550,3310,175,68,21,15,17,7,7,7,0,57,+1:26.288,5787947,\N,\N,\N,\N,1,1999
6525f3fe35c39ef20d610551,3311,175,30,6,3,3,8,8,8,0,56,\N,\N,\N,\N,\N,\N,11,1999
6525f3fe35c39ef20d610552,3312,175,41,16,23,19,\N,R,9,0,48,\N,\N,\N,\N,\N,\N,6,1999
6525f3fe35c39ef20d610553,3313,175,69,18,20,21,\N,R,10,0,42,\N,\N,\N,\N,\N,\N,6,1999
6525f3fe35c39ef20d610554,3314,175,25,22,10,10,\N,R,11,0,28,\N,\N,\N,\N,\N,\N,22,1999
6525f3fe35c39ef20d610555,3315,175,64,15,12,14,\N,R,12,0,27,\N,\N,\N,\N,\N,\N,7,1999
6525f3fe35c39ef20d610556,3316,175,48,18,21,22,\N,R,13,0,25,\N,\N,\N,\N,\N,\N,4,1999
6525f3fe35c39ef20d610557,3317,175,15,20,19,12,\N,R,14,0,25,\N,\N,\N,\N,\N,\N,4,1999
6525f3fe35c39ef20d610558,3318,175,44,20,18,20,\N,R,15,0,23,\N,\N,\N,\N,\N,\N,36,1999
6525f3fe35c39ef20d610559,3319,175,57,1,1,1,\N,R,16,0,21,\N,\N,\N,\N,\N,\N,37,1999
6525f3fe35c39ef20d61055a,3320,175,70,3,5,15,\N,R,17,0,20,\N,\N,\N,\N,\N,\N,20,1999
6525f3fe35c39ef20d61055b,3321,175,14,1,2,2,\N,R,18,0,13,\N,\N,\N,\N,\N,\N,9,1999
6525f3fe35c39ef20d61055c,3322,175,35,16,22,11,\N,R,19,0,13,\N,\N,\N,\N,\N,\N,65,1999
6525f3fe35c39ef20d61055d,3323,175,71,17,7,9,\N,R,20,0,0,\N,\N,\N,\N,\N,\N,4,1999
6525f3fe35c39ef20d61055e,3324,175,55,15,11,16,\N,R,21,0,0,\N,\N,\N,\N,\N,\N,6,1999
6525f3fe35c39ef20d61055f,3325,175,65,24,17,13,\N,W,22,0,0,\N,\N,\N,\N,\N,\N,66,1999
6525f3fe35c39ef20d610560,3326,176,57,1,1,1,1,1,1,10,72,1:36:03.785,5763785,\N,\N,\N,\N,1,1999
6525f3fe35c39ef20d610561,3327,176,30,6,3,4,2,2,2,6,72,+4.925,5768710,\N,\N,\N,\N,1,1999
6525f3fe35c39ef20d610562,3328,176,49,17,8,8,3,3,3,4,71,\N,\N,\N,\N,\N,\N,60,1999
6525f3fe35c39ef20d610563,3329,176,23,3,6,11,4,4,4,3,71,\N,\N,\N,\N,\N,\N,11,1999
6525f3fe35c39ef20d610564,3330,176,56,6,4,6,5,5,5,2,71,\N,\N,\N,\N,\N,\N,11,1999
6525f3fe35c39ef20d610565,3331,176,44,20,18,12,6,6,6,1,71,\N,\N,\N,\N,\N,\N,11,1999
6525f3fe35c39ef20d610566,3332,176,25,22,10,9,7,7,7,0,70,\N,\N,\N,\N,\N,\N,12,1999
6525f3fe35c39ef20d610567,3333,176,68,21,15,19,8,8,8,0,69,\N,\N,\N,\N,\N,\N,13,1999
6525f3fe35c39ef20d610568,3334,176,48,18,21,20,9,9,9,0,69,\N,\N,\N,\N,\N,\N,13,1999
6525f3fe35c39ef20d610569,3335,176,37,21,14,17,\N,R,10,0,52,\N,\N,\N,\N,\N,\N,9,1999
6525f3fe35c39ef20d61056a,3336,176,35,16,22,21,\N,R,11,0,49,\N,\N,\N,\N,\N,\N,9,1999
6525f3fe35c39ef20d61056b,3337,176,70,3,5,16,\N,R,12,0,43,\N,\N,\N,\N,\N,\N,6,1999
6525f3fe35c39ef20d61056c,3338,176,22,24,16,3,\N,R,13,0,42,\N,\N,\N,\N,\N,\N,5,1999
6525f3fe35c39ef20d61056d,3339,176,64,15,12,15,\N,R,14,0,42,\N,\N,\N,\N,\N,\N,4,1999
6525f3fe35c39ef20d61056e,3340,176,21,22,9,5,\N,R,15,0,38,\N,\N,\N,\N,\N,\N,8,1999
6525f3fe35c39ef20d61056f,3341,176,72,18,20,18,\N,R,16,0,31,\N,\N,\N,\N,\N,\N,20,1999
6525f3fe35c39ef20d610570,3342,176,55,15,11,14,\N,R,17,0,27,\N,\N,\N,\N,\N,\N,6,1999
6525f3fe35c39ef20d610571,3343,176,14,1,2,2,\N,R,18,0,22,\N,\N,\N,\N,\N,\N,6,1999
6525f3fe35c39ef20d610572,3344,176,15,20,19,13,\N,R,19,0,21,\N,\N,\N,\N,\N,\N,6,1999
6525f3fe35c39ef20d610573,3345,176,65,24,17,10,\N,R,20,0,15,\N,\N,\N,\N,\N,\N,9,1999
6525f3fe35c39ef20d610574,3346,176,71,17,7,7,\N,R,21,0,10,\N,\N,\N,\N,\N,\N,4,1999
6525f3fe35c39ef20d610575,3347,176,41,16,23,0,\N,F,22,0,0,\N,\N,\N,\N,\N,\N,81,1999
6525f3fe35c39ef20d610576,3348,177,30,6,3,3,1,1,1,10,62,1:33:44.792,5624792,\N,\N,\N,\N,1,1999
6525f3fe35c39ef20d610577,3349,177,14,1,2,2,2,2,2,6,62,+4.265,5629057,\N,\N,\N,\N,1,1999
6525f3fe35c39ef20d610578,3350,177,22,24,16,6,3,3,3,4,61,\N,\N,\N,\N,\N,\N,11,1999
6525f3fe35c39ef20d610579,3351,177,71,17,7,8,4,4,4,3,61,\N,\N,\N,\N,\N,\N,11,1999
6525f3fe35c39ef20d61057a,3352,177,21,22,9,16,5,5,5,2,61,\N,\N,\N,\N,\N,\N,11,1999
6525f3fe35c39ef20d61057b,3353,177,55,15,11,13,6,6,6,1,61,\N,\N,\N,\N,\N,\N,11,1999
6525f3fe35c39ef20d61057c,3354,177,63,16,23,19,7,7,7,0,59,\N,\N,\N,\N,\N,\N,13,1999
6525f3fe35c39ef20d61057d,3355,177,69,18,20,22,8,8,8,0,59,\N,\N,\N,\N,\N,\N,13,1999
6525f3fe35c39ef20d61057e,3356,177,48,18,21,21,9,9,9,0,59,\N,\N,\N,\N,\N,\N,13,1999
6525f3fe35c39ef20d61057f,3357,177,65,24,17,12,10,10,10,0,58,\N,\N,\N,\N,\N,\N,5,1999
6525f3fe35c39ef20d610580,3358,177,70,3,5,10,11,11,11,0,58,\N,\N,\N,\N,\N,\N,20,1999
6525f3fe35c39ef20d610581,3359,177,64,15,12,15,\N,R,12,0,49,\N,\N,\N,\N,\N,\N,20,1999
6525f3fe35c39ef20d610582,3360,177,44,20,18,11,\N,R,13,0,48,\N,\N,\N,\N,\N,\N,37,1999
6525f3fe35c39ef20d610583,3361,177,56,6,4,4,\N,R,14,0,46,\N,\N,\N,\N,\N,\N,5,1999
6525f3fe35c39ef20d610584,3362,177,49,17,8,7,\N,R,15,0,46,\N,\N,\N,\N,\N,\N,20,1999
6525f3fe35c39ef20d610585,3363,177,68,21,15,20,\N,R,16,0,29,\N,\N,\N,\N,\N,\N,32,1999
6525f3fe35c39ef20d610586,3364,177,23,3,6,9,\N,R,17,0,28,\N,\N,\N,\N,\N,\N,37,1999
6525f3fe35c39ef20d610587,3365,177,57,1,1,1,\N,R,18,0,17,\N,\N,\N,\N,\N,\N,20,1999
6525f3fe35c39ef20d610588,3366,177,37,21,14,18,\N,R,19,0,5,\N,\N,\N,\N,\N,\N,20,1999
6525f3fe35c39ef20d610589,3367,177,25,22,10,17,\N,R,20,0,5,\N,\N,\N,\N,\N,\N,20,1999
6525f3fe35c39ef20d61058a,3368,177,35,16,22,14,\N,R,21,0,0,\N,\N,\N,\N,\N,\N,6,1999
6525f3fe35c39ef20d61058b,3369,177,15,20,19,5,\N,R,22,0,0,\N,\N,\N,\N,\N,\N,20,1999
6525f3fe35c39ef20d61058c,3370,178,30,6,3,2,1,1,1,10,78,1:49:31.812,6571812,\N,\N,\N,\N,1,1999
6525f3fe35c39ef20d61058d,3371,178,56,6,4,4,2,2,2,6,78,+30.476,6602288,\N,\N,\N,\N,1,1999
6525f3fe35c39ef20d61058e,3372,178,57,1,1,1,3,3,3,4,78,+37.483,6609295,\N,\N,\N,\N,1,1999
6525f3fe35c39ef20d61058f,3373,178,49,17,8,6,4,4,4,3,78,+54.009,6625821,\N,\N,\N,\N,1,1999
6525f3fe35c39ef20d610590,3374,178,21,22,9,9,5,5,5,2,77,\N,\N,\N,\N,\N,\N,11,1999
6525f3fe35c39ef20d610591,3375,178,25,22,10,10,6,6,6,1,77,\N,\N,\N,\N,\N,\N,11,1999
6525f3fe35c39ef20d610592,3376,178,15,20,19,7,7,7,7,0,77,\N,\N,\N,\N,\N,\N,11,1999
6525f3fe35c39ef20d610593,3377,178,70,3,5,11,8,8,8,0,76,\N,\N,\N,\N,\N,\N,12,1999
6525f3fe35c39ef20d610594,3378,178,22,24,16,5,9,9,9,0,71,\N,\N,\N,\N,\N,\N,20,1999
6525f3fe35c39ef20d610595,3379,178,23,3,6,16,\N,R,10,0,54,\N,\N,\N,\N,\N,\N,20,1999
6525f3fe35c39ef20d610596,3380,178,55,15,11,14,\N,R,11,0,50,\N,\N,\N,\N,\N,\N,22,1999
6525f3fe35c39ef20d610597,3381,178,64,15,12,15,\N,R,12,0,49,\N,\N,\N,\N,\N,\N,22,1999
6525f3fe35c39ef20d610598,3382,178,44,20,18,18,\N,R,13,0,40,\N,\N,\N,\N,\N,\N,5,1999
6525f3fe35c39ef20d610599,3383,178,14,1,2,3,\N,R,14,0,36,\N,\N,\N,\N,\N,\N,6,1999
6525f3fe35c39ef20d61059a,3384,178,63,16,23,12,\N,R,15,0,36,\N,\N,\N,\N,\N,\N,23,1999
6525f3fe35c39ef20d61059b,3385,178,68,21,15,19,\N,R,16,0,36,\N,\N,\N,\N,\N,\N,5,1999
6525f3fe35c39ef20d61059c,3386,178,35,16,22,8,\N,R,17,0,32,\N,\N,\N,\N,\N,\N,44,1999
6525f3fe35c39ef20d61059d,3387,178,65,24,17,13,\N,R,18,0,32,\N,\N,\N,\N,\N,\N,22,1999
6525f3fe35c39ef20d61059e,3388,178,37,21,14,21,\N,R,19,0,30,\N,\N,\N,\N,\N,\N,6,1999
6525f3fe35c39ef20d61059f,3389,178,48,18,21,22,\N,R,20,0,24,\N,\N,\N,\N,\N,\N,20,1999
6525f3fe35c39ef20d6105a0,3390,178,69,18,20,20,\N,R,21,0,10,\N,\N,\N,\N,\N,\N,6,1999
6525f3fe35c39ef20d6105a1,3391,178,71,17,7,17,\N,R,22,0,3,\N,\N,\N,\N,\N,\N,4,1999
6525f3fe35c39ef20d6105a2,3392,179,57,1,1,1,1,1,1,10,65,1:34:13.665,5653665,\N,\N,\N,\N,1,1999
6525f3fe35c39ef20d6105a3,3393,179,14,1,2,3,2,2,2,6,65,+6.238,5659903,\N,\N,\N,\N,1,1999
6525f3fe35c39ef20d6105a4,3394,179,30,6,3,4,3,3,3,4,65,+10.845,5664510,\N,\N,\N,\N,1,1999
6525f3fe35c39ef20d6105a5,3395,179,56,6,4,2,4,4,4,3,65,+30.182,5683847,\N,\N,\N,\N,1,1999
6525f3fe35c39ef20d6105a6,3396,179,23,3,6,10,5,5,5,2,65,+1:27.208,5740873,\N,\N,\N,\N,1,1999
6525f3fe35c39ef20d6105a7,3397,179,15,20,19,9,6,6,6,1,64,\N,\N,\N,\N,\N,\N,11,1999
6525f3fe35c39ef20d6105a8,3398,179,71,17,7,11,7,7,7,0,64,\N,\N,\N,\N,\N,\N,11,1999
6525f3fe35c39ef20d6105a9,3399,179,63,16,23,16,8,8,8,0,64,\N,\N,\N,\N,\N,\N,11,1999
6525f3fe35c39ef20d6105aa,3400,179,21,22,9,13,9,9,9,0,64,\N,\N,\N,\N,\N,\N,11,1999
6525f3fe35c39ef20d6105ab,3401,179,25,22,10,18,10,10,10,0,64,\N,\N,\N,\N,\N,\N,11,1999
6525f3fe35c39ef20d6105ac,3402,179,37,21,14,19,11,11,11,0,63,\N,\N,\N,\N,\N,\N,12,1999
6525f3fe35c39ef20d6105ad,3403,179,68,21,15,20,12,12,12,0,62,\N,\N,\N,\N,\N,\N,13,1999
6525f3fe35c39ef20d6105ae,3404,179,69,18,20,22,\N,R,13,0,50,\N,\N,\N,\N,\N,\N,20,1999
6525f3fe35c39ef20d6105af,3405,179,35,16,22,6,\N,R,14,0,40,\N,\N,\N,\N,\N,\N,6,1999
6525f3fe35c39ef20d6105b0,3406,179,64,15,12,12,\N,R,15,0,40,\N,\N,\N,\N,\N,\N,7,1999
6525f3fe35c39ef20d6105b1,3407,179,65,24,17,14,\N,R,16,0,40,\N,\N,\N,\N,\N,\N,7,1999
6525f3fe35c39ef20d6105b2,3408,179,49,17,8,8,\N,R,17,0,35,\N,\N,\N,\N,\N,\N,86,1999
6525f3fe35c39ef20d6105b3,3409,179,55,15,11,5,\N,R,18,0,27,\N,\N,\N,\N,\N,\N,7,1999
6525f3fe35c39ef20d6105b4,3410,179,70,3,5,17,\N,R,19,0,24,\N,\N,\N,\N,\N,\N,6,1999
6525f3fe35c39ef20d6105b5,3411,179,44,20,18,15,\N,R,20,0,24,\N,\N,\N,\N,\N,\N,6,1999
6525f3fe35c39ef20d6105b6,3412,179,48,18,21,21,\N,R,21,0,0,\N,\N,\N,\N,\N,\N,6,1999
6525f3fe35c39ef20d6105b7,3413,179,22,24,16,7,\N,D,22,0,64,\N,\N,\N,\N,\N,\N,2,1999
6525f3fe35c39ef20d6105b8,3414,180,57,1,1,2,1,1,1,10,69,1:41:35.727,6095727,\N,\N,\N,\N,1,1999
6525f3fe35c39ef20d6105b9,3415,180,21,22,9,7,2,2,2,6,69,+0.782,6096509,\N,\N,\N,\N,1,1999
6525f3fe35c39ef20d6105ba,3416,180,56,6,4,3,3,3,3,4,69,+1.797,6097524,\N,\N,\N,\N,1,1999
6525f3fe35c39ef20d6105bb,3417,180,23,3,6,13,4,4,4,3,69,+2.392,6098119,\N,\N,\N,\N,1,1999
6525f3fe35c39ef20d6105bc,3418,180,65,24,17,10,5,5,5,2,69,+2.805,6098532,\N,\N,\N,\N,1,1999
6525f3fe35c39ef20d6105bd,3419,180,64,15,12,18,6,6,6,1,69,+3.711,6099438,\N,\N,\N,\N,1,1999
6525f3fe35c39ef20d6105be,3420,180,14,1,2,4,7,7,7,0,69,+5.004,6100731,\N,\N,\N,\N,1,1999
6525f3fe35c39ef20d6105bf,3421,180,48,18,21,22,8,8,8,0,68,\N,\N,\N,\N,\N,\N,11,1999
6525f3fe35c39ef20d6105c0,3422,180,44,20,18,15,9,9,9,0,68,\N,\N,\N,\N,\N,\N,11,1999
6525f3fe35c39ef20d6105c1,3423,180,69,18,20,21,10,10,10,0,67,\N,\N,\N,\N,\N,\N,12,1999
6525f3fe35c39ef20d6105c2,3424,180,49,17,8,6,11,11,11,0,65,\N,\N,\N,\N,\N,\N,23,1999
6525f3fe35c39ef20d6105c3,3425,180,70,3,5,12,\N,R,12,0,50,\N,\N,\N,\N,\N,\N,23,1999
6525f3fe35c39ef20d6105c4,3426,180,68,21,15,19,\N,R,13,0,41,\N,\N,\N,\N,\N,\N,7,1999
6525f3fe35c39ef20d6105c5,3427,180,35,16,22,16,\N,R,14,0,34,\N,\N,\N,\N,\N,\N,20,1999
6525f3fe35c39ef20d6105c6,3428,180,30,6,3,1,\N,R,15,0,29,\N,\N,\N,\N,\N,\N,20,1999
6525f3fe35c39ef20d6105c7,3429,180,37,21,14,20,\N,R,16,0,22,\N,\N,\N,\N,\N,\N,7,1999
6525f3fe35c39ef20d6105c8,3430,180,71,17,7,14,\N,R,17,0,14,\N,\N,\N,\N,\N,\N,20,1999
6525f3fe35c39ef20d6105c9,3431,180,22,24,16,5,\N,R,18,0,14,\N,\N,\N,\N,\N,\N,38,1999
6525f3fe35c39ef20d6105ca,3432,180,41,16,23,17,\N,R,19,0,2,\N,\N,\N,\N,\N,\N,20,1999
6525f3fe35c39ef20d6105cb,3433,180,55,15,11,8,\N,R,20,0,0,\N,\N,\N,\N,\N,\N,4,1999
6525f3fe35c39ef20d6105cc,3434,180,15,20,19,9,\N,R,21,0,0,\N,\N,\N,\N,\N,\N,4,1999
6525f3fe35c39ef20d6105cd,3435,180,25,22,10,11,\N,R,22,0,0,\N,\N,\N,\N,\N,\N,7,1999
6525f3fe35c39ef20d6105ce,3436,181,49,17,8,5,1,1,1,10,72,1:58:24.343,7104343,\N,\N,\N,\N,1,1999
6525f3fe35c39ef20d6105cf,3437,181,57,1,1,14,2,2,2,6,72,+11.092,7115435,\N,\N,\N,\N,1,1999
6525f3fe35c39ef20d6105d0,3438,181,22,24,16,1,3,3,3,4,72,+43.432,7147775,\N,\N,\N,\N,1,1999
6525f3fe35c39ef20d6105d1,3439,181,23,3,6,16,4,4,4,3,72,+45.475,7149818,\N,\N,\N,\N,1,1999
6525f3fe35c39ef20d6105d2,3440,181,30,6,3,6,5,5,5,2,72,+47.881,7152224,\N,\N,\N,\N,1,1999
6525f3fe35c39ef20d6105d3,3441,181,56,6,4,17,6,6,6,1,72,+48.901,7153244,\N,\N,\N,\N,1,1999
6525f3fe35c39ef20d6105d4,3442,181,15,20,19,8,7,7,7,0,72,+57.771,7162114,\N,\N,\N,\N,1,1999
6525f3fe35c39ef20d6105d5,3443,181,44,20,18,3,8,8,8,0,72,+58.531,7162874,\N,\N,\N,\N,1,1999
6525f3fe35c39ef20d6105d6,3444,181,41,16,23,10,9,9,9,0,72,+1:28.764,7193107,\N,\N,\N,\N,1,1999
6525f3fe35c39ef20d6105d7,3445,181,69,18,20,20,10,10,10,0,71,\N,\N,\N,\N,\N,\N,11,1999
6525f3fe35c39ef20d6105d8,3446,181,37,21,14,21,11,11,11,0,71,\N,\N,\N,\N,\N,\N,11,1999
6525f3fe35c39ef20d6105d9,3447,181,21,22,9,7,\N,R,12,0,42,\N,\N,\N,\N,\N,\N,20,1999
6525f3fe35c39ef20d6105da,3448,181,71,17,7,18,\N,R,13,0,31,\N,\N,\N,\N,\N,\N,10,1999
6525f3fe35c39ef20d6105db,3449,181,70,3,5,15,\N,R,14,0,26,\N,\N,\N,\N,\N,\N,5,1999
6525f3fe35c39ef20d6105dc,3450,181,35,16,22,12,\N,R,15,0,25,\N,\N,\N,\N,\N,\N,20,1999
6525f3fe35c39ef20d6105dd,3451,181,25,22,10,13,\N,R,16,0,25,\N,\N,\N,\N,\N,\N,20,1999
6525f3fe35c39ef20d6105de,3452,181,48,18,21,19,\N,R,17,0,25,\N,\N,\N,\N,\N,\N,20,1999
6525f3fe35c39ef20d6105df,3453,181,55,15,11,2,\N,R,18,0,24,\N,\N,\N,\N,\N,\N,20,1999
6525f3fe35c39ef20d6105e0,3454,181,14,1,2,4,\N,R,19,0,9,\N,\N,\N,\N,\N,\N,10,1999
6525f3fe35c39ef20d6105e1,3455,181,64,15,12,11,\N,R,20,0,6,\N,\N,\N,\N,\N,\N,7,1999
6525f3fe35c39ef20d6105e2,3456,181,65,24,17,9,\N,R,21,0,4,\N,\N,\N,\N,\N,\N,6,1999
6525f3fe35c39ef20d6105e3,3457,181,68,21,15,22,\N,D,22,0,71,\N,\N,\N,\N,\N,\N,2,1999
6525f3fe35c39ef20d6105e4,3458,182,14,1,2,3,1,1,1,10,60,1:32:30.144,5550144,\N,\N,\N,\N,1,1999
6525f3fe35c39ef20d6105e5,3459,182,56,6,4,4,2,2,2,6,60,+1.829,5551973,\N,\N,\N,\N,1,1999
6525f3fe35c39ef20d6105e6,3460,182,23,3,6,8,3,3,3,4,60,+27.411,5577555,\N,\N,\N,\N,1,1999
6525f3fe35c39ef20d6105e7,3461,182,49,17,8,5,4,4,4,3,60,+27.789,5577933,\N,\N,\N,\N,1,1999
6525f3fe35c39ef20d6105e8,3462,182,71,17,7,6,5,5,5,2,60,+38.606,5588750,\N,\N,\N,\N,1,1999
6525f3fe35c39ef20d6105e9,3463,182,64,15,12,12,6,6,6,1,60,+53.643,5603787,\N,\N,\N,\N,1,1999
6525f3fe35c39ef20d6105ea,3464,182,21,22,9,17,7,7,7,0,60,+54.614,5604758,\N,\N,\N,\N,1,1999
6525f3fe35c39ef20d6105eb,3465,182,22,24,16,7,8,8,8,0,60,+1:08.590,5618734,\N,\N,\N,\N,1,1999
6525f3fe35c39ef20d6105ec,3466,182,15,20,19,14,9,9,9,0,60,+1:12.045,5622189,\N,\N,\N,\N,1,1999
6525f3fe35c39ef20d6105ed,3467,182,25,22,10,18,10,10,10,0,60,+1:12.123,5622267,\N,\N,\N,\N,1,1999
6525f3fe35c39ef20d6105ee,3468,182,70,3,5,13,11,11,11,0,60,+1:17.124,5627268,\N,\N,\N,\N,1,1999
6525f3fe35c39ef20d6105ef,3469,182,65,24,17,11,12,12,12,0,60,+1:17.709,5627853,\N,\N,\N,\N,1,1999
6525f3fe35c39ef20d6105f0,3470,182,44,20,18,15,13,13,13,0,60,+1:20.492,5630636,\N,\N,\N,\N,1,1999
6525f3fe35c39ef20d6105f1,3471,182,55,15,11,10,14,14,14,0,59,\N,\N,\N,\N,\N,\N,11,1999
6525f3fe35c39ef20d6105f2,3472,182,48,18,21,22,15,15,15,0,58,\N,\N,\N,\N,\N,\N,12,1999
6525f3fe35c39ef20d6105f3,3473,182,68,21,15,19,16,16,16,0,58,\N,\N,\N,\N,\N,\N,12,1999
6525f3fe35c39ef20d6105f4,3474,182,41,16,23,16,\N,R,17,0,41,\N,\N,\N,\N,\N,\N,22,1999
6525f3fe35c39ef20d6105f5,3475,182,57,1,1,1,\N,R,18,0,35,\N,\N,\N,\N,\N,\N,36,1999
6525f3fe35c39ef20d6105f6,3476,182,35,16,22,9,\N,R,19,0,29,\N,\N,\N,\N,\N,\N,86,1999
6525f3fe35c39ef20d6105f7,3477,182,69,18,20,21,\N,R,20,0,6,\N,\N,\N,\N,\N,\N,6,1999
6525f3fe35c39ef20d6105f8,3478,182,37,21,14,20,\N,R,21,0,0,\N,\N,\N,\N,\N,\N,6,1999
6525f3fe35c39ef20d6105f9,3479,182,30,6,3,2,\N,R,22,0,0,\N,\N,\N,\N,\N,\N,23,1999
6525f3fe35c39ef20d6105fa,3480,183,56,6,4,3,1,1,1,10,71,1:28:12.438,5292438,\N,\N,\N,\N,1,1999
6525f3fe35c39ef20d6105fb,3481,183,14,1,2,2,2,2,2,6,71,+0.313,5292751,\N,\N,\N,\N,1,1999
6525f3fe35c39ef20d6105fc,3482,183,57,1,1,1,3,3,3,4,71,+22.282,5314720,\N,\N,\N,\N,1,1999
6525f3fe35c39ef20d6105fd,3483,183,49,17,8,4,4,4,4,3,71,+52.803,5345241,\N,\N,\N,\N,1,1999
6525f3fe35c39ef20d6105fe,3484,183,25,22,10,10,5,5,5,2,71,+1:06.358,5358796,\N,\N,\N,\N,1,1999
6525f3fe35c39ef20d6105ff,3485,183,64,15,12,16,6,6,6,1,71,+1:10.933,5363371,\N,\N,\N,\N,1,1999
6525f3fe35c39ef20d610600,3486,183,15,20,19,13,7,7,7,0,70,\N,\N,\N,\N,\N,\N,11,1999
6525f3fe35c39ef20d610601,3487,183,71,17,7,11,8,8,8,0,70,\N,\N,\N,\N,\N,\N,11,1999
6525f3fe35c39ef20d610602,3488,183,63,6,3,7,9,9,9,0,70,\N,\N,\N,\N,\N,\N,11,1999
6525f3fe35c39ef20d610603,3489,183,44,20,18,18,10,10,10,0,70,\N,\N,\N,\N,\N,\N,11,1999
6525f3fe35c39ef20d610604,3490,183,48,18,21,22,11,11,11,0,70,\N,\N,\N,\N,\N,\N,11,1999
6525f3fe35c39ef20d610605,3491,183,21,22,9,12,12,12,12,0,68,\N,\N,\N,\N,\N,\N,5,1999
6525f3fe35c39ef20d610606,3492,183,69,18,20,19,13,13,13,0,68,\N,\N,\N,\N,\N,\N,13,1999
6525f3fe35c39ef20d610607,3493,183,65,24,17,6,14,14,14,0,67,\N,\N,\N,\N,\N,\N,14,1999
6525f3fe35c39ef20d610608,3494,183,41,16,23,15,15,15,15,0,63,\N,\N,\N,\N,\N,\N,8,1999
6525f3fe35c39ef20d610609,3495,183,22,24,16,5,\N,R,16,0,55,\N,\N,\N,\N,\N,\N,5,1999
6525f3fe35c39ef20d61060a,3496,183,55,15,11,17,\N,R,17,0,49,\N,\N,\N,\N,\N,\N,60,1999
6525f3fe35c39ef20d61060b,3497,183,37,21,14,21,\N,R,18,0,38,\N,\N,\N,\N,\N,\N,20,1999
6525f3fe35c39ef20d61060c,3498,183,70,3,5,14,\N,R,19,0,35,\N,\N,\N,\N,\N,\N,60,1999
6525f3fe35c39ef20d61060d,3499,183,35,16,22,9,\N,R,20,0,34,\N,\N,\N,\N,\N,\N,86,1999
6525f3fe35c39ef20d61060e,3500,183,68,21,15,20,\N,R,21,0,25,\N,\N,\N,\N,\N,\N,5,1999
6525f3fe35c39ef20d61060f,3501,183,23,3,6,8,\N,R,22,0,8,\N,\N,\N,\N,\N,\N,20,1999
